time_95	V4_95	time_5	V4_5
2.305	1.002761	2.025	1.002782
2.305	1.002761	2.025	1.002782
2.31	1.002761	2.03	1.002782
2.31	1.002761	2.03	1.002782
2.315	1.002761	2.035	1.002781
2.315	1.002761	2.035	1.002781
2.32	1.002761	2.04	1.002781
2.32	1.002761	2.04	1.002781
2.325	1.002761	2.045	1.002781
2.325	1.002761	2.045	1.002781
2.33	1.002761	2.05	1.002781
2.33	1.002761	2.05	1.002781
2.335	1.00276	2.055	1.002781
2.335	1.00276	2.055	1.002781
2.34	1.00276	2.06	1.002781
2.34	1.00276	2.06	1.002781
2.345	1.00276	2.065	1.002781
2.345	1.00276	2.065	1.002781
2.35	1.00276	2.07	1.002781
2.35	1.00276	2.07	1.002781
2.355	1.00276	2.075	1.002781
2.355	1.00276	2.075	1.002781
2.36	1.002759	2.08	1.002781
2.36	1.002759	2.08	1.002781
2.365	1.002759	2.085	1.002781
2.365	1.002759	2.085	1.002781
2.37	1.002759	2.09	1.002781
2.37	1.002759	2.09	1.002781
2.375	1.002759	2.095	1.002781
2.375	1.002759	2.095	1.002781
2.38	1.002759	2.1	1.002781
2.38	1.002759	2.1	1.002781
2.385	1.002759	2.105	1.00278
2.385	1.002759	2.105	1.00278
2.39	1.002758	2.11	1.00278
2.39	1.002758	2.11	1.00278
2.395	1.002758	2.115	1.00278
2.395	1.002758	2.115	1.00278
2.4	1.002758	2.12	1.00278
2.4	1.002758	2.12	1.00278
2.405	1.002758	2.125	1.00278
2.405	1.002758	2.125	1.00278
2.41	1.002758	2.13	1.00278
2.41	1.002758	2.13	1.00278
2.415	1.002758	2.135	1.00278
2.415	1.002758	2.135	1.00278
2.42	1.002757	2.14	1.00278
2.42	1.002757	2.14	1.00278
2.425	1.002757	2.145	1.00278
2.425	1.002757	2.145	1.00278
2.43	1.002757	2.15	1.00278
2.43	1.002757	2.15	1.00278
2.435	1.002757	2.155	1.00278
2.435	1.002757	2.155	1.00278
2.44	1.002757	2.16	1.00278
2.44	1.002757	2.16	1.00278
2.445	1.002757	2.165	1.00278
2.445	1.002757	2.165	1.00278
2.45	1.002757	2.17	1.00278
2.45	1.002757	2.17	1.00278
2.455	1.002756	2.175	1.00278
2.455	1.002756	2.175	1.00278
2.46	1.002756	2.18	1.002779
2.46	1.002756	2.18	1.002779
2.465	1.002756	2.185	1.002779
2.465	1.002756	2.185	1.002779
2.47	1.002756	2.19	1.002779
2.47	1.002756	2.19	1.002779
2.475	1.002756	2.195	1.002779
2.475	1.002756	2.195	1.002779
2.48	1.002756	2.2	1.002779
2.48	1.002756	2.2	1.002779
2.485	1.002755	2.205	1.002779
2.485	1.002755	2.205	1.002779
2.49	1.002755	2.21	1.002779
2.49	1.002755	2.21	1.002779
2.495	1.002755	2.215	1.002779
2.495	1.002755	2.215	1.002779
2.5	1.002755	2.22	1.002779
2.5	1.002755	2.22	1.002779
2.505	1.002755	2.225	1.002779
2.505	1.002755	2.225	1.002779
2.51	1.002755	2.23	1.002779
2.51	1.002755	2.23	1.002779
2.515	1.002755	2.235	1.002779
2.515	1.002755	2.235	1.002779
2.52	1.002754	2.24	1.002779
2.52	1.002754	2.24	1.002779
2.525	1.002754	2.245	1.002779
2.525	1.002754	2.245	1.002779
2.53	1.002754	2.25	1.002779
2.53	1.002754	2.25	1.002779
2.535	1.002754	2.255	1.002779
2.535	1.002754	2.255	1.002779
2.54	1.002754	2.26	1.002779
2.54	1.002754	2.26	1.002779
2.545	1.002754	2.265	1.002778
2.545	1.002754	2.265	1.002778
2.55	1.002754	2.27	1.002778
2.55	1.002754	2.27	1.002778
2.555	1.002753	2.275	1.002778
2.555	1.002753	2.275	1.002778
2.56	1.002753	2.28	1.002778
2.56	1.002753	2.28	1.002778
2.565	1.002753	2.285	1.002778
2.565	1.002753	2.285	1.002778
2.57	1.002753	2.29	1.002778
2.57	1.002753	2.29	1.002778
2.575	1.002753	2.295	1.002778
2.575	1.002753	2.295	1.002778
2.58	1.002753	2.3	1.002778
2.58	1.002753	2.3	1.002778
2.585	1.002753	2.305	1.002778
2.585	1.002753	2.305	1.002778
2.59	1.002752	2.31	1.002778
2.59	1.002752	2.31	1.002778
2.595	1.002752	2.315	1.002778
2.595	1.002752	2.315	1.002778
2.6	1.002752	2.32	1.002778
2.6	1.002752	2.32	1.002778
2.605	1.002752	2.325	1.002778
2.605	1.002752	2.325	1.002778
2.61	1.002752	2.33	1.002778
2.61	1.002752	2.33	1.002778
2.615	1.002752	2.335	1.002778
2.615	1.002752	2.335	1.002778
2.62	1.002752	2.34	1.002778
2.62	1.002752	2.34	1.002778
2.625	1.002752	2.345	1.002778
2.625	1.002752	2.345	1.002778
2.63	1.002752	2.35	1.002778
2.63	1.002752	2.35	1.002778
2.635	1.002751	2.355	1.002778
2.635	1.002751	2.355	1.002778
2.64	1.002751	2.36	1.002778
2.64	1.002751	2.36	1.002778
2.645	1.002751	2.365	1.002778
2.645	1.002751	2.365	1.002778
2.65	1.002751	2.37	1.002778
2.65	1.002751	2.37	1.002778
2.655	1.002751	2.375	1.002778
2.655	1.002751	2.375	1.002778
2.66	1.002751	2.38	1.002778
2.66	1.002751	2.38	1.002778
2.665	1.002751	2.385	1.002778
2.665	1.002751	2.385	1.002778
2.67	1.002751	2.39	1.002778
2.67	1.002751	2.39	1.002778
2.675	1.00275	2.395	1.002778
2.675	1.00275	2.395	1.002778
2.68	1.00275	2.4	1.002778
2.68	1.00275	2.4	1.002778
2.685	1.00275	2.405	1.002778
2.685	1.00275	2.405	1.002778
2.69	1.00275	2.41	1.002778
2.69	1.00275	2.41	1.002778
2.695	1.00275	2.415	1.002778
2.695	1.00275	2.415	1.002778
2.7	1.00275	2.42	1.002778
2.7	1.00275	2.42	1.002778
2.705	1.00275	2.425	1.002778
2.705	1.00275	2.425	1.002778
2.71	1.00275	2.43	1.002778
2.71	1.00275	2.43	1.002778
2.715	1.00275	2.435	1.002778
2.715	1.00275	2.435	1.002778
2.72	1.00275	2.44	1.002778
2.72	1.00275	2.44	1.002778
2.725	1.002749	2.445	1.002778
2.725	1.002749	2.445	1.002778
2.73	1.002749	2.45	1.002778
2.73	1.002749	2.45	1.002778
2.735	1.002749	2.455	1.002778
2.735	1.002749	2.455	1.002778
2.74	1.002749	2.46	1.002778
2.74	1.002749	2.46	1.002778
2.745	1.002749	2.465	1.002778
2.745	1.002749	2.465	1.002778
2.75	1.002749	2.47	1.002778
2.75	1.002749	2.47	1.002778
2.755	1.002749	2.475	1.002778
2.755	1.002749	2.475	1.002778
2.76	1.002749	2.48	1.002778
2.76	1.002749	2.48	1.002778
2.765	1.002749	2.485	1.002778
2.765	1.002749	2.485	1.002778
2.77	1.002749	2.49	1.002778
2.77	1.002749	2.49	1.002778
2.775	1.002749	2.495	1.002778
2.775	1.002749	2.495	1.002778
2.78	1.002749	2.5	1.002778
2.78	1.002749	2.5	1.002778
2.785	1.002748	2.505	1.002778
2.785	1.002748	2.505	1.002778
2.79	1.002748	2.51	1.002778
2.79	1.002748	2.51	1.002778
2.795	1.002748	2.515	1.002778
2.795	1.002748	2.515	1.002778
2.8	1.002748	2.52	1.002778
2.8	1.002748	2.52	1.002778
2.805	1.002748	2.525	1.002778
2.805	1.002748	2.525	1.002778
2.81	1.002748	2.53	1.002778
2.81	1.002748	2.53	1.002778
2.815	1.002748	2.535	1.002778
2.815	1.002748	2.535	1.002778
2.82	1.002748	2.54	1.002778
2.82	1.002748	2.54	1.002778
2.825	1.002748	2.545	1.002778
2.825	1.002748	2.545	1.002778
2.83	1.002748	2.55	1.002778
2.83	1.002748	2.55	1.002778
2.835	1.002748	2.555	1.002778
2.835	1.002748	2.555	1.002778
2.84	1.002748	2.56	1.002778
2.84	1.002748	2.56	1.002778
2.845	1.002748	2.565	1.002778
2.845	1.002748	2.565	1.002778
2.85	1.002748	2.57	1.002778
2.85	1.002748	2.57	1.002778
2.855	1.002748	2.575	1.002778
2.855	1.002748	2.575	1.002778
2.86	1.002747	2.58	1.002778
2.86	1.002747	2.58	1.002778
2.865	1.002747	2.585	1.002778
2.865	1.002747	2.585	1.002778
2.87	1.002747	2.59	1.002778
2.87	1.002747	2.59	1.002778
2.875	1.002747	2.595	1.002778
2.875	1.002747	2.595	1.002778
2.88	1.002747	2.6	1.002778
2.88	1.002747	2.6	1.002778
2.885	1.002747	2.605	1.002778
2.885	1.002747	2.605	1.002778
2.89	1.002747	2.61	1.002778
2.89	1.002747	2.61	1.002778
2.895	1.002747	2.615	1.002778
2.895	1.002747	2.615	1.002778
2.9	1.002747	2.62	1.002778
2.9	1.002747	2.62	1.002778
2.905	1.002747	2.625	1.002778
2.905	1.002747	2.625	1.002778
2.91	1.002747	2.63	1.002778
2.91	1.002747	2.63	1.002778
2.915	1.002747	2.635	1.002778
2.915	1.002747	2.635	1.002778
2.92	1.002747	2.64	1.002778
2.92	1.002747	2.64	1.002778
2.925	1.002747	2.645	1.002778
2.925	1.002747	2.645	1.002778
2.93	1.002747	2.65	1.002778
2.93	1.002747	2.65	1.002778
2.935	1.002747	2.655	1.002778
2.935	1.002747	2.655	1.002778
2.94	1.002747	2.66	1.002778
2.94	1.002747	2.66	1.002778
2.945	1.002747	2.665	1.002778
2.945	1.002747	2.665	1.002778
2.95	1.002747	2.67	1.002778
2.95	1.002747	2.67	1.002778
2.955	1.002747	2.675	1.002778
2.955	1.002747	2.675	1.002778
2.96	1.002747	2.68	1.002778
2.96	1.002747	2.68	1.002778
2.965	1.002747	2.685	1.002778
2.965	1.002747	2.685	1.002778
2.97	1.002747	2.69	1.002779
2.97	1.002747	2.69	1.002779
2.975	1.002747	2.695	1.002779
2.975	1.002747	2.695	1.002779
2.98	1.002747	2.7	1.002779
2.98	1.002747	2.7	1.002779
2.985	1.002747	2.705	1.002779
2.985	1.002747	2.705	1.002779
2.99	1.002747	2.71	1.002779
2.99	1.002747	2.71	1.002779
2.995	1.002747	2.715	1.002779
2.995	1.002747	2.715	1.002779
3	1.002747	2.72	1.002779
3	1.002747	2.72	1.002779
3.005	1.002747	2.725	1.002779
3.005	1.002747	2.725	1.002779
3.01	1.002747	2.73	1.002779
3.01	1.002747	2.73	1.002779
3.015	1.002747	2.735	1.002779
3.015	1.002747	2.735	1.002779
3.02	1.002747	2.74	1.002779
3.02	1.002747	2.74	1.002779
3.025	1.002747	2.745	1.002779
3.025	1.002747	2.745	1.002779
3.03	1.002747	2.75	1.002779
3.03	1.002747	2.75	1.002779
3.035	1.002747	2.755	1.002779
3.035	1.002747	2.755	1.002779
3.04	1.002747	2.76	1.002779
3.04	1.002747	2.76	1.002779
3.045	1.002747	2.765	1.002779
3.045	1.002747	2.765	1.002779
3.05	1.002747	2.77	1.002779
3.05	1.002747	2.77	1.002779
3.055	1.002747	2.775	1.002779
3.055	1.002747	2.775	1.002779
3.06	1.002747	2.78	1.002779
3.06	1.002747	2.78	1.002779
3.065	1.002747	2.785	1.002779
3.065	1.002747	2.785	1.002779
3.07	1.002747	2.79	1.002779
3.07	1.002747	2.79	1.002779
3.075	1.002747	2.795	1.002779
3.075	1.002747	2.795	1.002779
3.08	1.002747	2.8	1.002779
3.08	1.002747	2.8	1.002779
3.085	1.002747	2.805	1.002779
3.085	1.002747	2.805	1.002779
3.09	1.002747	2.81	1.002779
3.09	1.002747	2.81	1.002779
3.095	1.002747	2.815	1.002779
3.095	1.002747	2.815	1.002779
3.1	1.002747	2.82	1.002779
3.1	1.002747	2.82	1.002779
3.105	1.002747	2.825	1.002779
3.105	1.002747	2.825	1.002779
3.11	1.002747	2.83	1.002779
3.11	1.002747	2.83	1.002779
3.115	1.002747	2.835	1.002779
3.115	1.002747	2.835	1.002779
3.12	1.002747	2.84	1.00278
3.12	1.002747	2.84	1.00278
3.125	1.002747	2.845	1.00278
3.125	1.002747	2.845	1.00278
3.13	1.002747	2.85	1.00278
3.13	1.002747	2.85	1.00278
3.135	1.002747	2.855	1.00278
3.135	1.002747	2.855	1.00278
3.14	1.002747	2.86	1.00278
3.14	1.002747	2.86	1.00278
3.145	1.002747	2.865	1.00278
3.145	1.002747	2.865	1.00278
3.15	1.002748	2.87	1.00278
3.15	1.002748	2.87	1.00278
3.155	1.002748	2.875	1.00278
3.155	1.002748	2.875	1.00278
3.16	1.002748	2.88	1.00278
3.16	1.002748	2.88	1.00278
3.165	1.002748	2.885	1.00278
3.165	1.002748	2.885	1.00278
3.17	1.002748	2.89	1.00278
3.17	1.002748	2.89	1.00278
3.175	1.002748	2.895	1.00278
3.175	1.002748	2.895	1.00278
3.18	1.002748	2.9	1.00278
3.18	1.002748	2.9	1.00278
3.185	1.002748	2.905	1.00278
3.185	1.002748	2.905	1.00278
3.19	1.002748	2.91	1.00278
3.19	1.002748	2.91	1.00278
3.195	1.002748	2.915	1.00278
3.195	1.002748	2.915	1.00278
3.2	1.002748	2.92	1.00278
3.2	1.002748	2.92	1.00278
3.205	1.002748	2.925	1.00278
3.205	1.002748	2.925	1.00278
3.21	1.002748	2.93	1.00278
3.21	1.002748	2.93	1.00278
3.215	1.002749	2.935	1.00278
3.215	1.002749	2.935	1.00278
3.22	1.002749	2.94	1.00278
3.22	1.002749	2.94	1.00278
3.225	1.002749	2.945	1.00278
3.225	1.002749	2.945	1.00278
3.23	1.002749	2.95	1.00278
3.23	1.002749	2.95	1.00278
3.235	1.002749	2.955	1.00278
3.235	1.002749	2.955	1.00278
3.24	1.002749	2.96	1.00278
3.24	1.002749	2.96	1.00278
3.245	1.002749	2.965	1.00278
3.245	1.002749	2.965	1.00278
3.25	1.002749	2.97	1.00278
3.25	1.002749	2.97	1.00278
3.255	1.002749	2.975	1.00278
3.255	1.002749	2.975	1.00278
3.26	1.002749	2.98	1.00278
3.26	1.002749	2.98	1.00278
3.265	1.00275	2.985	1.00278
3.265	1.00275	2.985	1.00278
3.27	1.00275	2.99	1.00278
3.27	1.00275	2.99	1.00278
3.275	1.00275	2.995	1.002781
3.275	1.00275	2.995	1.002781
3.28	1.00275	3	1.002781
3.28	1.00275	3	1.002781
3.285	1.00275	3.005	1.002781
3.285	1.00275	3.005	1.002781
3.29	1.00275	3.01	1.002781
3.29	1.00275	3.01	1.002781
3.295	1.00275	3.015	1.002781
3.295	1.00275	3.015	1.002781
3.3	1.00275	3.02	1.002781
3.3	1.00275	3.02	1.002781
3.305	1.002751	3.025	1.002781
3.305	1.002751	3.025	1.002781
3.31	1.002751	3.03	1.002781
3.31	1.002751	3.03	1.002781
3.315	1.002751	3.035	1.002781
3.315	1.002751	3.035	1.002781
3.32	1.002751	3.04	1.002781
3.32	1.002751	3.04	1.002781
3.325	1.002751	3.045	1.002781
3.325	1.002751	3.045	1.002781
3.33	1.002751	3.05	1.002781
3.33	1.002751	3.05	1.002781
3.335	1.002751	3.055	1.002781
3.335	1.002751	3.055	1.002781
3.34	1.002751	3.06	1.002781
3.34	1.002751	3.06	1.002781
3.345	1.002752	3.065	1.002781
3.345	1.002752	3.065	1.002781
3.35	1.002752	3.07	1.002781
3.35	1.002752	3.07	1.002781
3.355	1.002752	3.075	1.002781
3.355	1.002752	3.075	1.002781
3.36	1.002752	3.08	1.002781
3.36	1.002752	3.08	1.002781
3.365	1.002752	3.085	1.002781
3.365	1.002752	3.085	1.002781
3.37	1.002752	3.09	1.002781
3.37	1.002752	3.09	1.002781
3.375	1.002752	3.095	1.002781
3.375	1.002752	3.095	1.002781
3.38	1.002753	3.1	1.002781
3.38	1.002753	3.1	1.002781
3.385	1.002753	3.105	1.002781
3.385	1.002753	3.105	1.002781
3.39	1.002753	3.11	1.002781
3.39	1.002753	3.11	1.002781
3.395	1.002753	3.115	1.002781
3.395	1.002753	3.115	1.002781
3.4	1.002753	3.12	1.002781
3.4	1.002753	3.12	1.002781
3.405	1.002753	3.125	1.002781
3.405	1.002753	3.125	1.002781
3.41	1.002754	3.13	1.002781
3.41	1.002754	3.13	1.002781
3.415	1.002754	3.135	1.002781
3.415	1.002754	3.135	1.002781
3.42	1.002754	3.14	1.002781
3.42	1.002754	3.14	1.002781
3.425	1.002754	3.145	1.002782
3.425	1.002754	3.145	1.002782
3.43	1.002754	3.15	1.002782
3.43	1.002754	3.15	1.002782
3.435	1.002754	3.155	1.002782
3.435	1.002754	3.155	1.002782
3.44	1.002755	3.16	1.002782
3.44	1.002755	3.16	1.002782
3.445	1.002755	3.165	1.002782
3.445	1.002755	3.165	1.002782
3.45	1.002755	3.17	1.002782
3.45	1.002755	3.17	1.002782
3.455	1.002755	3.175	1.002782
3.455	1.002755	3.175	1.002782
3.46	1.002755	3.18	1.002782
3.46	1.002755	3.18	1.002782
3.465	1.002755	3.185	1.002782
3.465	1.002755	3.185	1.002782
3.47	1.002756	3.19	1.002782
3.47	1.002756	3.19	1.002782
3.475	1.002756	3.195	1.002782
3.475	1.002756	3.195	1.002782
3.48	1.002756	3.2	1.002782
3.48	1.002756	3.2	1.002782
3.485	1.002756	3.205	1.002782
3.485	1.002756	3.205	1.002782
3.49	1.002756	3.21	1.002782
3.49	1.002756	3.21	1.002782
3.495	1.002756	3.215	1.002782
3.495	1.002756	3.215	1.002782
3.5	1.002757	3.22	1.002782
3.5	1.002757	3.22	1.002782
3.505	1.002757	3.225	1.002782
3.505	1.002757	3.225	1.002782
3.51	1.002757	3.23	1.002782
3.51	1.002757	3.23	1.002782
3.515	1.002757	3.235	1.002782
3.515	1.002757	3.235	1.002782
3.52	1.002757	3.24	1.002782
3.52	1.002757	3.24	1.002782
3.525	1.002758	3.245	1.002782
3.525	1.002758	3.245	1.002782
3.53	1.002758	3.25	1.002782
3.53	1.002758	3.25	1.002782
3.535	1.002758	3.255	1.002782
3.535	1.002758	3.255	1.002782
3.54	1.002758	3.26	1.002782
3.54	1.002758	3.26	1.002782
3.545	1.002758	3.265	1.002782
3.545	1.002758	3.265	1.002782
3.55	1.002758	3.27	1.002783
3.55	1.002758	3.27	1.002783
3.555	1.002759	3.275	1.002783
3.555	1.002759	3.275	1.002783
3.56	1.002759	3.28	1.002783
3.56	1.002759	3.28	1.002783
3.565	1.002759	3.285	1.002783
3.565	1.002759	3.285	1.002783
3.57	1.002759	3.29	1.002783
3.57	1.002759	3.29	1.002783
3.575	1.002759	3.295	1.002783
3.575	1.002759	3.295	1.002783
3.58	1.002759	3.3	1.002783
3.58	1.002759	3.3	1.002783
3.585	1.00276	3.305	1.002783
3.585	1.00276	3.305	1.002783
3.59	1.00276	3.31	1.002783
3.59	1.00276	3.31	1.002783
3.595	1.00276	3.315	1.002783
3.595	1.00276	3.315	1.002783
3.6	1.00276	3.32	1.002783
3.6	1.00276	3.32	1.002783
3.605	1.00276	3.325	1.002783
3.605	1.00276	3.325	1.002783
3.61	1.002761	3.33	1.002783
3.61	1.002761	3.33	1.002783
3.615	1.002761	3.335	1.002783
3.615	1.002761	3.335	1.002783
3.62	1.002761	3.34	1.002783
3.62	1.002761	3.34	1.002783
3.625	1.002761	3.345	1.002783
3.625	1.002761	3.345	1.002783
3.63	1.002761	3.35	1.002783
3.63	1.002761	3.35	1.002783
3.635	1.002761	3.355	1.002783
3.635	1.002761	3.355	1.002783
3.64	1.002762	3.36	1.002783
3.64	1.002762	3.36	1.002783
3.645	1.002762	3.365	1.002783
3.645	1.002762	3.365	1.002783
3.65	1.002762	3.37	1.002783
3.65	1.002762	3.37	1.002783
3.655	1.002762	3.375	1.002783
3.655	1.002762	3.375	1.002783
3.66	1.002762	3.38	1.002783
3.66	1.002762	3.38	1.002783
3.665	1.002762	3.385	1.002783
3.665	1.002762	3.385	1.002783
3.67	1.002763	3.39	1.002784
3.67	1.002763	3.39	1.002784
3.675	1.002763	3.395	1.002784
3.675	1.002763	3.395	1.002784
3.68	1.002763	3.4	1.002784
3.68	1.002763	3.4	1.002784
3.685	1.002763	3.405	1.002784
3.685	1.002763	3.405	1.002784
3.69	1.002763	3.41	1.002784
3.69	1.002763	3.41	1.002784
3.695	1.002763	3.415	1.002784
3.695	1.002763	3.415	1.002784
3.7	1.002764	3.42	1.002784
3.7	1.002764	3.42	1.002784
3.705	1.002764	3.425	1.002784
3.705	1.002764	3.425	1.002784
3.71	1.002764	3.43	1.002784
3.71	1.002764	3.43	1.002784
3.715	1.002764	3.435	1.002784
3.715	1.002764	3.435	1.002784
3.72	1.002764	3.44	1.002784
3.72	1.002764	3.44	1.002784
3.725	1.002764	3.445	1.002784
3.725	1.002764	3.445	1.002784
3.73	1.002765	3.45	1.002784
3.73	1.002765	3.45	1.002784
3.735	1.002765	3.455	1.002784
3.735	1.002765	3.455	1.002784
3.74	1.002765	3.46	1.002784
3.74	1.002765	3.46	1.002784
3.745	1.002765	3.465	1.002784
3.745	1.002765	3.465	1.002784
3.75	1.002765	3.47	1.002784
3.75	1.002765	3.47	1.002784
3.755	1.002765	3.475	1.002784
3.755	1.002765	3.475	1.002784
3.76	1.002766	3.48	1.002784
3.76	1.002766	3.48	1.002784
3.765	1.002766	3.485	1.002784
3.765	1.002766	3.485	1.002784
3.77	1.002766	3.49	1.002784
3.77	1.002766	3.49	1.002784
3.775	1.002766	3.495	1.002784
3.775	1.002766	3.495	1.002784
3.78	1.002766	3.5	1.002784
3.78	1.002766	3.5	1.002784
3.785	1.002766	3.505	1.002784
3.785	1.002766	3.505	1.002784
3.79	1.002766	3.51	1.002784
3.79	1.002766	3.51	1.002784
3.795	1.002767	3.515	1.002784
3.795	1.002767	3.515	1.002784
3.8	1.002767	3.52	1.002784
3.8	1.002767	3.52	1.002784
3.805	1.002767	3.525	1.002784
3.805	1.002767	3.525	1.002784
3.81	1.002767	3.53	1.002785
3.81	1.002767	3.53	1.002785
3.815	1.002767	3.535	1.002785
3.815	1.002767	3.535	1.002785
3.82	1.002767	3.54	1.002785
3.82	1.002767	3.54	1.002785
3.825	1.002767	3.545	1.002785
3.825	1.002767	3.545	1.002785
3.83	1.002768	3.55	1.002785
3.83	1.002768	3.55	1.002785
3.835	1.002768	3.555	1.002785
3.835	1.002768	3.555	1.002785
3.84	1.002768	3.56	1.002785
3.84	1.002768	3.56	1.002785
3.845	1.002768	3.565	1.002785
3.845	1.002768	3.565	1.002785
3.85	1.002768	3.57	1.002785
3.85	1.002768	3.57	1.002785
3.855	1.002768	3.575	1.002785
3.855	1.002768	3.575	1.002785
3.86	1.002768	3.58	1.002785
3.86	1.002768	3.58	1.002785
3.865	1.002768	3.585	1.002785
3.865	1.002768	3.585	1.002785
3.87	1.002769	3.59	1.002785
3.87	1.002769	3.59	1.002785
3.875	1.002769	3.595	1.002785
3.875	1.002769	3.595	1.002785
3.88	1.002769	3.6	1.002785
3.88	1.002769	3.6	1.002785
3.885	1.002769	3.605	1.002785
3.885	1.002769	3.605	1.002785
3.89	1.002769	3.61	1.002785
3.89	1.002769	3.61	1.002785
3.895	1.002769	3.615	1.002785
3.895	1.002769	3.615	1.002785
3.9	1.002769	3.62	1.002785
3.9	1.002769	3.62	1.002785
3.905	1.002769	3.625	1.002785
3.905	1.002769	3.625	1.002785
3.91	1.002769	3.63	1.002785
3.91	1.002769	3.63	1.002785
3.915	1.00277	3.635	1.002785
3.915	1.00277	3.635	1.002785
3.92	1.00277	3.64	1.002785
3.92	1.00277	3.64	1.002785
3.925	1.00277	3.645	1.002785
3.925	1.00277	3.645	1.002785
3.93	1.00277	3.65	1.002785
3.93	1.00277	3.65	1.002785
3.935	1.00277	3.655	1.002785
3.935	1.00277	3.655	1.002785
3.94	1.00277	3.66	1.002785
3.94	1.00277	3.66	1.002785
3.945	1.00277	3.665	1.002785
3.945	1.00277	3.665	1.002785
3.95	1.00277	3.67	1.002785
3.95	1.00277	3.67	1.002785
3.955	1.00277	3.675	1.002785
3.955	1.00277	3.675	1.002785
3.96	1.00277	3.68	1.002785
3.96	1.00277	3.68	1.002785
3.965	1.002771	3.685	1.002785
3.965	1.002771	3.685	1.002785
3.97	1.002771	3.69	1.002785
3.97	1.002771	3.69	1.002785
3.975	1.002771	3.695	1.002785
3.975	1.002771	3.695	1.002785
3.98	1.002771	3.7	1.002785
3.98	1.002771	3.7	1.002785
3.985	1.002771	3.705	1.002785
3.985	1.002771	3.705	1.002785
3.99	1.002771	3.71	1.002785
3.99	1.002771	3.71	1.002785
3.995	1.002771	3.715	1.002785
3.995	1.002771	3.715	1.002785
4	1.002771	3.72	1.002785
4	1.002771	3.72	1.002785
4.005	1.002771	3.725	1.002785
4.005	1.002771	3.725	1.002785
4.01	1.002771	3.73	1.002785
4.01	1.002771	3.73	1.002785
4.015	1.002771	3.735	1.002785
4.015	1.002771	3.735	1.002785
4.02	1.002771	3.74	1.002785
4.02	1.002771	3.74	1.002785
4.025	1.002772	3.745	1.002785
4.025	1.002772	3.745	1.002785
4.03	1.002772	3.75	1.002785
4.03	1.002772	3.75	1.002785
4.035	1.002772	3.755	1.002785
4.035	1.002772	3.755	1.002785
4.04	1.002772	3.76	1.002785
4.04	1.002772	3.76	1.002785
4.045	1.002772	3.765	1.002785
4.045	1.002772	3.765	1.002785
4.05	1.002772	3.77	1.002785
4.05	1.002772	3.77	1.002785
4.055	1.002772	3.775	1.002785
4.055	1.002772	3.775	1.002785
4.06	1.002772	3.78	1.002785
4.06	1.002772	3.78	1.002785
4.065	1.002772	3.785	1.002785
4.065	1.002772	3.785	1.002785
4.07	1.002772	3.79	1.002785
4.07	1.002772	3.79	1.002785
4.075	1.002772	3.795	1.002785
4.075	1.002772	3.795	1.002785
4.08	1.002772	3.8	1.002785
4.08	1.002772	3.8	1.002785
4.085	1.002772	3.805	1.002785
4.085	1.002772	3.805	1.002785
4.09	1.002772	3.81	1.002785
4.09	1.002772	3.81	1.002785
4.095	1.002772	3.815	1.002785
4.095	1.002772	3.815	1.002785
4.1	1.002772	3.82	1.002785
4.1	1.002772	3.82	1.002785
4.105	1.002772	3.825	1.002785
4.105	1.002772	3.825	1.002785
4.11	1.002772	3.83	1.002785
4.11	1.002772	3.83	1.002785
4.115	1.002772	3.835	1.002785
4.115	1.002772	3.835	1.002785
4.12	1.002772	3.84	1.002785
4.12	1.002772	3.84	1.002785
4.125	1.002773	3.845	1.002785
4.125	1.002773	3.845	1.002785
4.13	1.002773	3.85	1.002785
4.13	1.002773	3.85	1.002785
4.135	1.002773	3.855	1.002785
4.135	1.002773	3.855	1.002785
4.14	1.002773	3.86	1.002785
4.14	1.002773	3.86	1.002785
4.145	1.002773	3.865	1.002785
4.145	1.002773	3.865	1.002785
4.15	1.002773	3.87	1.002785
4.15	1.002773	3.87	1.002785
4.155	1.002773	3.875	1.002785
4.155	1.002773	3.875	1.002785
4.16	1.002773	3.88	1.002785
4.16	1.002773	3.88	1.002785
4.165	1.002773	3.885	1.002785
4.165	1.002773	3.885	1.002785
4.17	1.002773	3.89	1.002785
4.17	1.002773	3.89	1.002785
4.175	1.002773	3.895	1.002785
4.175	1.002773	3.895	1.002785
4.18	1.002773	3.9	1.002785
4.18	1.002773	3.9	1.002785
4.185	1.002773	3.905	1.002785
4.185	1.002773	3.905	1.002785
4.19	1.002773	3.91	1.002785
4.19	1.002773	3.91	1.002785
4.195	1.002773	3.915	1.002785
4.195	1.002773	3.915	1.002785
4.2	1.002773	3.92	1.002785
4.2	1.002773	3.92	1.002785
4.205	1.002773	3.925	1.002784
4.205	1.002773	3.925	1.002784
4.21	1.002773	3.93	1.002784
4.21	1.002773	3.93	1.002784
4.215	1.002773	3.935	1.002784
4.215	1.002773	3.935	1.002784
4.22	1.002773	3.94	1.002784
4.22	1.002773	3.94	1.002784
4.225	1.002773	3.945	1.002784
4.225	1.002773	3.945	1.002784
4.23	1.002773	3.95	1.002784
4.23	1.002773	3.95	1.002784
4.235	1.002773	3.955	1.002784
4.235	1.002773	3.955	1.002784
4.24	1.002773	3.96	1.002784
4.24	1.002773	3.96	1.002784
4.245	1.002773	3.965	1.002784
